NOME_DIST,geometry
JD PAULISTA,"POLYGON ((-46.6693400372458 -23.58349352668121, -46.66938518091484 -23.5834244428007, -46.66944148486007 -23.58333828010412, -46.66945192088993 -23.5833267899945, -46.66948688729725 -23.58327945757427, -46.66950061921699 -23.58324969119753, -46.66952168092632 -23.58317975231061, -46.66957248386871 -23.5829050518574, -46.6695823600759 -23.58288029348151, -46.66960268282527 -23.58285262348772, -46.66960522156313 -23.58284419818978, -46.66960133535324 -23.58282356098509, -46.66959027052597 -23.5827079137746, -46.66958679280852 -23.58254920164409, -46.66961920574408 -23.58239513391571, -46.66962498180989 -23.58236890541763, -46.66963493117586 -23.58231617323431, -46.66965380708967 -23.58221053950074, -46.66969062755646 -23.58200588982807, -46.66976453296372 -23.58159657557758, -46.66990415217576 -23.58081059319367, -46.66994859497337 -23.58057315154832, -46.66994959062131 -23.58054664541396, -46.67007837274384 -23.58007438539426, -46.67008906541163 -23.58004204886029, -46.67018304384318 -23.57951291927363, -46.67021583378558 -23.57932791439062, -46.67031664004219 -23.57876604234579, -46.67036324538628 -23.57846659896314, -46.67039252595705 -23.57828411042539, -46.67047223945404 -23.57785849591254, -46.6705365113083 -23.57749061115596, -46.67053734910225 -23.57747035961126, -46.67056383916468 -23.57731127762134, -46.67059518157578 -23.57715156860337, -46.67065495445914 -23.57681222653623, -46.67065680129991 -23.57677164692378, -46.67065563469798 -23.57673104391692, -46.67065146011791 -23.57669060754078, -46.67064429709286 -23.57665052704596, -46.67062802636413 -23.57659148326444, -46.67061985156941 -23.57656199518098, -46.67060788487812 -23.57652999687708, -46.67073571358439 -23.5762438414127, -46.67067534061822 -23.57621262154126, -46.67052281748999 -23.57611868523706, -46.67051243681276 -23.57610098656154, -46.67051214833034 -23.57608086839776, -46.67052372305769 -23.5760611956011, -46.67093552076123 -23.57565915995451, -46.6711613526846 -23.57538890259942, -46.67124664416662 -23.57528695731883, -46.67176780667806 -23.57466274957928, -46.67189430051469 -23.57451194896902, -46.67200177167057 -23.57438523296499, -46.67232916635683 -23.57399067259817, -46.67264743338193 -23.57361158910997, -46.67276151730545 -23.57347376408865, -46.67290481590821 -23.57329692445509, -46.67322456169311 -23.57291668209983, -46.67333584967228 -23.57278433757628, -46.67341639261181 -23.57268604682416, -46.67354280550008 -23.57253351288394, -46.67354724868122 -23.57252820272083, -46.67423410834317 -23.5717063985259, -46.67427145141377 -23.57166579750897, -46.67433423519511 -23.57159414878922, -46.67438938419434 -23.57153121279138, -46.67439609307477 -23.57151932380078, -46.674991205902 -23.57080557606808, -46.67511034652962 -23.57066558037705, -46.67546342767217 -23.57024077538629, -46.67564497521634 -23.57002344788436, -46.67573353444336 -23.56991743481091, -46.67577781397068 -23.56986442830329, -46.67579995379837 -23.56983792494972, -46.67597413824726 -23.569633831762, -46.67607109665244 -23.56951386042503, -46.67674686355596 -23.56870513529163, -46.6768225699504 -23.56861407310291, -46.67720812170469 -23.56815086523372, -46.67726753127484 -23.56808206593452, -46.67736750651549 -23.56798766912875, -46.67803554979095 -23.56739964551289, -46.67806948153569 -23.56737270256861, -46.67803615742029 -23.56733166695194, -46.67798867903984 -23.5672732015841, -46.6775747290441 -23.5667638102388, -46.67729223094423 -23.56640855808677, -46.67718722795459 -23.56625468611511, -46.676599946638 -23.56550917773444, -46.67628456452059 -23.56511545173331, -46.67627454411826 -23.56510433757905, -46.67626626232678 -23.56509424968377, -46.67636884683077 -23.56502598220125, -46.67646232798445 -23.56496362821313, -46.67660666760501 -23.56487619776136, -46.67703185126518 -23.56463313998331, -46.67704348000687 -23.56462893496891, -46.67717235034677 -23.56455489319486, -46.67756749438612 -23.56433100997259, -46.67769313591687 -23.56426312078494, -46.67771869684112 -23.56425367728754, -46.67781552227475 -23.56416789126269, -46.67787746753883 -23.56412830289285, -46.67789078653229 -23.56412423145847, -46.67775038431063 -23.56405720129755, -46.67772686624308 -23.56404923240108, -46.67743057488608 -23.56387944914316, -46.67739535629921 -23.56386281233324, -46.67724989389044 -23.56378478119066, -46.67730724943716 -23.56370078639255, -46.6773127276652 -23.56369692411691, -46.67737865680972 -23.56360843769266, -46.67741362825896 -23.56355706136285, -46.67747225422386 -23.56345123483201, -46.67763237401788 -23.56324457826571, -46.67776685609461 -23.56306123401561, -46.67805834728703 -23.56265645347413, -46.67811958437883 -23.56256746870962, -46.67828433342127 -23.56234199282936, -46.67877344727354 -23.56164790742912, -46.6792051448184 -23.56104534408178, -46.67931881796666 -23.56088746043311, -46.67940678394223 -23.56075638619342, -46.68013068547679 -23.55973863624891, -46.68042323725935 -23.55933435661835, -46.68045732409318 -23.55928025899279, -46.68060711054645 -23.55904426314386, -46.68062122558332 -23.5590208949676, -46.68064935486758 -23.55897410114109, -46.68070912952229 -23.55887466426954, -46.68082525706556 -23.55868170206369, -46.68124317915198 -23.55785159687629, -46.68152581784761 -23.55743866342641, -46.68157955552857 -23.55735916817567, -46.68161299725551 -23.55730969711082, -46.68163023486743 -23.55728824078797, -46.68165346018635 -23.55725432615136, -46.68169603988827 -23.55719214932823, -46.6817853821374 -23.55706230092212, -46.68196118824445 -23.55680875831345, -46.68204912180359 -23.55667818702826, -46.6820785366648 -23.55662462247897, -46.68210042435725 -23.556575160228, -46.68211913122445 -23.5565245887895, -46.68213459292372 -23.55647308212128, -46.68214675630087 -23.55642081739205, -46.6821555795097 -23.55636797436601, -46.68216103221978 -23.55631473480465, -46.68216302344351 -23.55626796921198, -46.68216211511251 -23.55621448015437, -46.6821578138066 -23.55616112256014, -46.68215013432602 -23.55610807993206, -46.682139103114 -23.55605553470759, -46.68212475810162 -23.55600366761945, -46.68210714886322 -23.55595265760361, -46.68208756981971 -23.55590541459456, -46.6820619537522 -23.55585837635736, -46.68201047029834 -23.5557735223816, -46.68193942207732 -23.55568433934798, -46.68188624423888 -23.55563356507312, -46.68181844256605 -23.55557311398654, -46.68173094294756 -23.55551295185068, -46.68163989054116 -23.55545955125893, -46.68147955090087 -23.55536247267824, -46.68131435905828 -23.55526297502121, -46.68115718826282 -23.55516981313117, -46.68097225550643 -23.5550578871393, -46.68077705710339 -23.55493269110881, -46.68076472721873 -23.55492428842124, -46.6806213072637 -23.55482654907457, -46.6804636652513 -23.55471086397869, -46.68034597813848 -23.55462056115988, -46.68023490549714 -23.55452925504462, -46.68011899229677 -23.55443115826166, -46.68002809695147 -23.55434877806914, -46.6799125090491 -23.55424000197894, -46.67981448369189 -23.5541501520153, -46.67948526283299 -23.55384753439738, -46.67946184502659 -23.55382633173752, -46.67944640931027 -23.55381218535579, -46.67941553787787 -23.55378389259623, -46.67934865946274 -23.55372257768052, -46.67931271620083 -23.55368946358431, -46.67924082974086 -23.55362323536336, -46.67909192229271 -23.55348604822154, -46.67905608520995 -23.55345283894499, -46.67901520305026 -23.55341481866391, -46.67898442680812 -23.55338641325884, -46.67894328386046 -23.55334864281874, -46.67890223799642 -23.55331078433104, -46.67887678484284 -23.55328693263855, -46.67885584436595 -23.55326838687998, -46.6788344047877 -23.55325033023278, -46.67879124245709 -23.55315326294073, -46.67875656740578 -23.55307528246147, -46.67875445361331 -23.55306920330459, -46.67874974361473 -23.55306413823121, -46.67873599290734 -23.55304857768314, -46.67870849151232 -23.55301745659162, -46.67865815231455 -23.55296033973087, -46.67860792795999 -23.55290313557258, -46.67850747933403 -23.55278872719018, -46.67847565833742 -23.55275222107103, -46.6784486706941 -23.5527207175177, -46.678394695566 -23.55265771053762, -46.67829124117954 -23.55253693773414, -46.67828810264218 -23.55253309261157, -46.67817458322327 -23.55239411882897, -46.67815697030741 -23.55237283586843, -46.67811734126019 -23.55232494917828, -46.67811194417963 -23.55232067117705, -46.67801609820431 -23.55224828235028, -46.67801286722958 -23.55224230851792, -46.67800568079308 -23.55223067777252, -46.67800208758522 -23.55222486240857, -46.67798981363569 -23.55220828542776, -46.67790674396328 -23.55209042026568, -46.67790175641127 -23.55208334356387, -46.67786323126916 -23.55202868125005, -46.67783949713352 -23.55199500547894, -46.67769964952274 -23.55179945487852, -46.67762369958113 -23.55169331952819, -46.67758772334246 -23.55164304487787, -46.67747517994648 -23.55148698602052, -46.67742288534262 -23.55141455422304, -46.67739472672877 -23.55137555246943, -46.67737863609992 -23.55135326574771, -46.67731587343394 -23.5512631815582, -46.67728449287781 -23.55121813901929, -46.67726880260793 -23.55119561774239, -46.67726100792982 -23.55118432814569, -46.67716921305308 -23.55103997248635, -46.67712147979046 -23.55096490750688, -46.67709944908115 -23.5509302621303, -46.67708843372614 -23.5509129394451, -46.67708112910286 -23.5509013711379, -46.67704358165308 -23.55083640606345, -46.67702310125022 -23.55080097056821, -46.67701286104808 -23.55078325281031, -46.67700859743324 -23.55077530343317, -46.67683977729046 -23.55089269678423, -46.67668810580749 -23.55099770522339, -46.67663871879955 -23.55103236893444, -46.6766040072025 -23.55105378560323, -46.67652196949579 -23.55109903737124, -46.67634850939894 -23.55119997407098, -46.6762510948398 -23.55126313121349, -46.67604905491176 -23.5513931421284, -46.67603519141484 -23.55140297480404, -46.67593602895077 -23.55143968679398, -46.67571304039519 -23.55152224143569, -46.67558107919409 -23.55159189208945, -46.67557511578182 -23.55159503964357, -46.67539286543519 -23.55167618214065, -46.67524169409644 -23.55174348724928, -46.67507171410651 -23.55181916615958, -46.67499326173383 -23.55185409483099, -46.67495403553595 -23.55187155914361, -46.674934422433 -23.55188029130091, -46.67492129154306 -23.55188600250263, -46.67468231394773 -23.55198359516793, -46.67456946328103 -23.55202968047488, -46.67450971877498 -23.5520540785434, -46.67446328622295 -23.55207312799605, -46.67443855435044 -23.55208335381604, -46.67423804798825 -23.55216625639438, -46.67412542874526 -23.55221282047753, -46.67407243142371 -23.55223473295996, -46.67403266413909 -23.55225112734983, -46.67382010515819 -23.55233759651824, -46.67371382555261 -23.55238083099909, -46.67366068572715 -23.55240244821361, -46.67363411580263 -23.55241325681444, -46.67362083083871 -23.55241866111777, -46.67361430650384 -23.55242153897455, -46.6734103430846 -23.55250401777904, -46.67328416988433 -23.55255531793332, -46.67299201334683 -23.55267436591969, -46.6728392949399 -23.55273659534483, -46.67220820081229 -23.55299317636292, -46.67220446543937 -23.55299470418787, -46.67200887676125 -23.5530738529065, -46.671689807248 -23.55320262834504, -46.67139822695913 -23.55332155353545, -46.67121658620229 -23.55339587786701, -46.67120803935415 -23.55339904391738, -46.67110645222503 -23.55343948124058, -46.67107516650222 -23.55345239670269, -46.67095532534294 -23.55350288668031, -46.67088376887244 -23.55352993282192, -46.67070671684684 -23.55360335620609, -46.67052798172919 -23.55367588618448, -46.67026379991049 -23.5537838437032, -46.67003350026405 -23.55387634351063, -46.66991394314272 -23.55392639041385, -46.6696281225756 -23.55404342038127, -46.66946696224206 -23.55411116128307, -46.66932241649685 -23.55418369022855, -46.66915540473729 -23.55426901213788, -46.66878616491836 -23.5544356989521, -46.66838524460633 -23.55459920311799, -46.66800484072936 -23.55475074698993, -46.66754246218285 -23.55493883406024, -46.66733788860689 -23.55502720808495, -46.66702467086654 -23.55516302702103, -46.66667733924864 -23.55532179056091, -46.66666666504773 -23.55532667893171, -46.66600913186573 -23.55562693503748, -46.66572392917025 -23.55573413327173, -46.66566852760135 -23.55575834959398, -46.66549312014159 -23.55583502095124, -46.66540223596007 -23.55587842115385, -46.66533390639984 -23.55590807780246, -46.66527594957248 -23.55593285430299, -46.66506373294726 -23.55594631765118, -46.66491518823049 -23.55599018067158, -46.66485746556589 -23.55599939479285, -46.66466655252849 -23.55608587939468, -46.66456991751117 -23.55609391937115, -46.6644679004859 -23.55610008353048, -46.6642939009153 -23.55612179836508, -46.66410890808454 -23.5561448849277, -46.66367858935126 -23.55604420974976, -46.66342246079602 -23.55605434290749, -46.6632777917257 -23.5559199021708, -46.66318932616626 -23.55583419667496, -46.66302531922852 -23.55575678927871, -46.66295316214992 -23.5557258130195, -46.66286675514111 -23.55568616556508, -46.6626821809561 -23.55560137273076, -46.66259445506003 -23.55556126015248, -46.6625808341604 -23.55555619092903, -46.66256505534781 -23.55555141886338, -46.6625434997965 -23.55554783951566, -46.66252150324122 -23.55554536880091, -46.66249215636937 -23.55554421147379, -46.66246114647326 -23.55554561518068, -46.66244662330137 -23.55554763920223, -46.66242522994029 -23.55555247226372, -46.66237669687037 -23.55557054722804, -46.66234586009657 -23.55558411901421, -46.66231205201353 -23.5556025121389, -46.66195498336012 -23.55592036780961, -46.66175562367896 -23.55610262411827, -46.66161078542667 -23.55622923854592, -46.6608501902156 -23.55689790976596, -46.66064000862806 -23.55705450637788, -46.66057880093525 -23.55709181746492, -46.66053579973378 -23.55712346464613, -46.6598013261809 -23.55777058081176, -46.65904852008333 -23.55843336540761, -46.65892932584954 -23.55854364749501, -46.65862559808696 -23.55880893205104, -46.65855380015384 -23.55887257727406, -46.65784182658674 -23.55950370077253, -46.6576011960719 -23.55972164492026, -46.65722256688063 -23.56006123591155, -46.65678951027262 -23.56045107285805, -46.65664843119141 -23.56058053943094, -46.65630085493139 -23.56088520172372, -46.65600336188628 -23.56115845964743, -46.6558475671738 -23.56129417411722, -46.65552526877922 -23.56156628789069, -46.6554660635787 -23.56161431483644, -46.65537304254305 -23.56168977289432, -46.65522179909301 -23.56181594939784, -46.65483474392145 -23.5621302296669, -46.65438280653915 -23.56250001874617, -46.65420525413758 -23.56264572239642, -46.65400783658868 -23.56280792845256, -46.65388660778704 -23.5629051273453, -46.65348719692062 -23.56323338429259, -46.65348204068152 -23.56323820115034, -46.65333603580246 -23.56335911652041, -46.65333012644426 -23.56336312580439, -46.6530216269463 -23.56362093498607, -46.65250589609659 -23.56405202327518, -46.65199005945794 -23.56448153184336, -46.65186356632382 -23.56458691730478, -46.65170022429213 -23.56472375347271, -46.65128889402516 -23.56506713776567, -46.65103691028127 -23.56527499553195, -46.6507731228293 -23.56549510451349, -46.65055547857187 -23.56567730142415, -46.65055102468794 -23.56568179317776, -46.65054649583787 -23.56568712330528, -46.6504162735348 -23.5657937422726, -46.64989851372315 -23.56622508553978, -46.64968237126424 -23.56640724807603, -46.64941430812885 -23.56663093911696, -46.64872418218265 -23.56720513622559, -46.64872253100343 -23.56720636619077, -46.64871864031003 -23.56720984709508, -46.64871276611925 -23.56721642686745, -46.6486227216364 -23.56728170202052, -46.64855999769687 -23.56732717185477, -46.64868491858989 -23.56746984430782, -46.64869047376077 -23.56747425226634, -46.64875536101093 -23.56754351055742, -46.64910694105898 -23.56792690914152, -46.64931077923413 -23.56815173746279, -46.6493128935914 -23.56815389293679, -46.64931698479362 -23.56815950366088, -46.64942321906138 -23.56826848675896, -46.64963878569311 -23.56846133789984, -46.65007567319703 -23.56886115422271, -46.65023152394169 -23.56901641100667, -46.65044534839298 -23.56923146751792, -46.65057199584189 -23.56934972348737, -46.65057682083587 -23.56935523792907, -46.65068255449539 -23.56945069542857, -46.65071852759598 -23.56948358505882, -46.65081141051122 -23.56956781359458, -46.65085786311448 -23.56960991778318, -46.65087850873078 -23.56962863074373, -46.6509908615993 -23.56973222726745, -46.65104188782394 -23.56977934096838, -46.65106740095489 -23.56980289781616, -46.65111384092226 -23.5698450077247, -46.6511707464088 -23.56989639297221, -46.65120178579002 -23.56992442128227, -46.65132017701097 -23.57003229656078, -46.65138707441214 -23.57009328372333, -46.65159239944017 -23.5702811058842, -46.65172080625847 -23.57039864920648, -46.65178245176391 -23.57045508375002, -46.65181327453143 -23.57048330100691, -46.65194227966825 -23.57060037923971, -46.6520093670276 -23.57066125592998, -46.65204033044891 -23.57068935285838, -46.6520558121595 -23.57070340131096, -46.65231713756433 -23.57094127058931, -46.65251069898147 -23.57111653692099, -46.65269488336143 -23.57128222267843, -46.65287335073232 -23.57144652461479, -46.65305297407468 -23.5716085389613, -46.65305732026434 -23.57161278824176, -46.65306153661543 -23.57161828928569, -46.65315646174076 -23.57170312375933, -46.65320268385575 -23.57174443234457, -46.65334804009542 -23.57188029219605, -46.65368869006814 -23.57219022899562, -46.65413256621081 -23.5725932267677, -46.65427949877565 -23.57272562201196, -46.65438348468724 -23.57282015946278, -46.6543883040851 -23.57282324504655, -46.65449043149948 -23.57291668487344, -46.65466887094276 -23.57307994464962, -46.65496432856482 -23.57335085252779, -46.65526474538267 -23.57362391923579, -46.65551884881263 -23.57385696727957, -46.65563257293725 -23.57395626101457, -46.65579379375167 -23.57410595430521, -46.65615484388424 -23.57443174127429, -46.6562623852509 -23.5745289799407, -46.65626942996412 -23.57453291673664, -46.65627427801775 -23.57453652167332, -46.65642660518091 -23.57467936721557, -46.65668336188385 -23.57491246939282, -46.65686639381095 -23.57508181320981, -46.65708631552867 -23.57527991382814, -46.65729319937265 -23.57546847506774, -46.65740728217857 -23.575567519719, -46.65741210324222 -23.57556915603939, -46.65741862854669 -23.57557288846713, -46.65744360832604 -23.57559460940823, -46.65765518618258 -23.57578761838012, -46.6576635419264 -23.57579825170641, -46.65785070772458 -23.57596299841956, -46.65785940413426 -23.57596994939984, -46.65798805953067 -23.57608770803089, -46.65833290073287 -23.57639946688696, -46.65842506850434 -23.57648190433581, -46.6584288707258 -23.57648526500662, -46.65870418181967 -23.57673831855989, -46.65894664391087 -23.57696011024776, -46.65910637440248 -23.57710333894467, -46.65920211141759 -23.57719037685662, -46.65937878343426 -23.57734867053179, -46.65999858146794 -23.57790390846054, -46.66011013646863 -23.5780079029715, -46.66024899761908 -23.57812987130363, -46.6606406116365 -23.57843509984066, -46.66065210640973 -23.5784469373479, -46.66129943140523 -23.57883561706152, -46.66131272603085 -23.57884085320145, -46.66170988541003 -23.57907273682707, -46.66186877441704 -23.57916383783782, -46.66189387270713 -23.5791771556406, -46.66193073862355 -23.57919855760384, -46.66201061591114 -23.57924492912861, -46.66216427799334 -23.57933402068341, -46.66247802954251 -23.57951534668375, -46.66310558713496 -23.57987798406691, -46.6632639429699 -23.57997225031541, -46.66363446407327 -23.58018640742378, -46.66376571335486 -23.58025780360667, -46.66387129032312 -23.58031676280437, -46.66430689340572 -23.58057097173812, -46.66454628768092 -23.58071043418171, -46.66483612904474 -23.58087655382365, -46.66498395377219 -23.58096164240231, -46.66505785190384 -23.58100420743519, -46.66509480097716 -23.58102548993293, -46.66511607640195 -23.58104309071204, -46.66523760550596 -23.58111184850242, -46.66525034267437 -23.58111653539585, -46.6654759429184 -23.5812481769728, -46.66620811316569 -23.58167317855425, -46.66657278022269 -23.58188784242601, -46.66672206019137 -23.58197434386929, -46.66692972892139 -23.5820928888974, -46.66806277200126 -23.58274960813758, -46.6682252777934 -23.58283978970302, -46.66826967359236 -23.58286405545919, -46.66858753147997 -23.58305198979136, -46.66931043715223 -23.58347342452732, -46.6693400372458 -23.58349352668121))"
